cyear,cp,name,population
1970,50031,Aranda de Moncayo,581
1970,50032,Arándiga,1026
1970,50033,Ardisa,199
1970,50034,Ariza,2050
1970,50035,Artieda,169
1970,50036,Asín,190
1970,50037,Atea,564
1970,50038,Ateca,2290
1970,50039,Azuara,1400
1970,50040,Badules,206
1970,50041,Bagüés,20
1970,50042,Balconchán,62
1970,50043,Bárboles,526
1970,50044,Bardallur,547
1970,50045,Belchite,2191
1970,50046,Belmonte de Gracián,595
1970,50047,Berdejo,102
1970,50048,Berrueco,107
1970,50050,Bijuesca,297
1970,50051,Biota,1704
1970,50052,Bisimbre,200
1970,50053,Boquiñeni,1359
1970,50054,Bordalba,223
1970,50055,Borja,4011
1970,50056,Botorrita,404
1970,50057,Brea de Aragón,1889
1970,50058,Bubierca,245
1970,50059,Bujaraloz,1148
1970,50060,Bulbuente,430
1970,50061,Bureta,471
1970,50062,Burgo de Ebro (El),1380
1970,50063,Buste (El),278
1970,50064,Cabañas de Ebro,687
1970,50065,Cabolafuente,241
1970,50066,Cadrete,692
1970,50067,Calatayud,17133
1970,50068,Calatorao,3071
1970,50069,Calcena,289
1970,50070,Calmarza,318
1970,50071,Campillo de Aragón,411
1970,50072,Carenas,434
1970,50073,Cariñena,2893
1970,50074,Caspe,9162
1970,50075,Castejón de Alarba,235
1970,50076,Castejón de las Armas,234
1970,50077,Castejón de Valdejasa,581
1970,50078,Castiliscar,649
1970,50079,Cervera de la Cañada,563
1970,50080,Cerveruela,27
1970,50081,Cetina,1469
1970,50082,Cimballa,281
1970,50083,Cinco Olivas,194
1970,50084,Clarés de Ribota,291
1970,50085,Codo,519
1970,50086,Codos,645
1970,50087,Contamina,129
1970,50088,Cosuenda,597
1970,50089,Cuarte de Huerva,744
1970,50090,Cubel,343
1970,50091,Cuerlas (Las),234
1970,50092,Chiprana,695
1970,50093,Chodes,263
1970,50094,Daroca,2968
1970,50095,Ejea de los Caballeros,14777
1970,50096,Embid de Ariza,264
1970,50098,Encinacorba,538
1970,50099,Épila,3997
1970,50100,Erla,778
1970,50101,Escatrón,2413
1970,50102,Fabara,1667
1970,50104,Farlete,565
1970,50105,Fayón,601
1970,50106,Fayos (Los),330
1970,50107,Figueruelas,691
1970,50108,Fombuena,22
1970,50109,Frago (El),183
1970,50110,Frasno (El),1017
1970,50111,Fréscano,419
1970,50113,Fuendejalón,1125
1970,50114,Fuendetodos,259
1970,50115,Fuentes de Ebro,3671
1970,50116,Fuentes de Jiloca,740
1970,50117,Gallocanta,380
1970,50118,Gallur,4227
1970,50119,Gelsa,1610
1970,50120,Godojos,218
1970,50121,Gotor,451
1970,50122,Grisel,127
1970,50123,Grisén,627
1970,50124,Herrera de los Navarros,1150
1970,50125,Ibdes,971
1970,50126,Illueca,2498
1970,50128,Isuerre,86
1970,50129,Jaraba,511
1970,50130,Jarque,773
1970,50131,Jaulín,392
1970,50132,Joyosa (La),459
1970,50133,Lagata,255
1970,50134,Langa del Castillo,332
1970,50135,Layana,332
1970,50136,Lécera,1490
1970,50137,Leciñena,1554
1970,50138,Lechón,108
1970,50139,Letux,701
1970,50140,Litago,255
1970,50141,Lituénigo,238
1970,50142,Lobera de Onsella,233
1970,50143,Longares,1019
1970,50144,Longás,62
1970,50146,Lucena de Jalón,396
1970,50147,Luceni,1604
1970,50148,Luesia,801
1970,50149,Luesma,45
1970,50150,Lumpiaque,1396
1970,50151,Luna,1533
1970,50152,Maella,2562
1970,50153,Magallón,1646
1970,50154,Mainar,262
1970,50155,Malanquilla,199
1970,50156,Maleján,385
1970,50157,Malón,777
1970,50159,Maluenda,1431
1970,50160,Mallén,3232
1970,50161,Manchones,327
1970,50162,Mara,523
1970,50163,María de Huerva,723
1970,50164,Mediana de Aragón,669
1970,50165,Mequinenza,3026
1970,50166,Mesones de Isuela,590
1970,50167,Mezalocha,422
1970,50168,Mianos,70
1970,50169,Miedes de Aragón,875
1970,50170,Monegrillo,702
1970,50171,Moneva,249
1970,50172,Monreal de Ariza,655
1970,50173,Monterde,454
1970,50174,Montón,310
1970,50175,Morata de Jalón,2441
1970,50176,Morata de Jiloca,671
1970,50177,Morés,879
1970,50178,Moros,1048
1970,50179,Moyuela,752
1970,50180,Mozota,181
1970,50181,Muel,1429
1970,50182,Muela (La),897
1970,50183,Munébrega,825
1970,50184,Murero,308
1970,50185,Murillo de Gállego,339
1970,50186,Navardún,206
1970,50187,Nigüella,194
1970,50188,Nombrevilla,68
1970,50189,Nonaspe,1432
1970,50190,Novallas,1153
1970,50191,Novillas,934
1970,50192,Nuévalos,431
1970,50193,Nuez de Ebro,522
1970,50194,Olvés,339
1970,50195,Orcajo,115
1970,50196,Orera,256
1970,50197,Orés,298
1970,50198,Oseja,104
1970,50199,Osera de Ebro,348
1970,50200,Paniza,970
1970,50201,Paracuellos de Jiloca,886
1970,50202,Paracuellos de la Ribera,624
1970,50203,Pastriz,837
1970,50204,Pedrola,2442
1970,50205,Pedrosas (Las),174
1970,50206,Perdiguera,595
1970,50207,Piedratajada,294
1970,50208,Pina de Ebro,2360
1970,50209,Pinseque,1230
1970,50210,Pintanos (Los),121
1970,50211,Plasencia de Jalón,600
1970,50212,Pleitas,109
1970,50213,Plenas,353
1970,50214,Pomer,80
1970,50215,Pozuel de Ariza,169
1970,50216,Pozuelo de Aragón,507
1970,50217,Pradilla de Ebro,906
1970,50218,Puebla de Albortón,242
1970,50219,Puebla de Alfindén (La),1252
1970,50220,Puendeluna,118
1970,50221,Purujosa,118
1970,50222,Quinto,2535
1970,50223,Remolinos,1674
1970,50224,Retascón,138
1970,50225,Ricla,2519
1970,50227,Romanos,240
1970,50228,Rueda de Jalón,534
1970,50229,Ruesca,153
1970,50230,Sádaba,2470
1970,50231,Salillas de Jalón,591
1970,50232,Salvatierra de Esca,556
1970,50233,Samper del Salz,121
1970,50234,San Martín de la Virgen de Moncayo,371
1970,50235,San Mateo de Gállego,1759
1970,50236,Santa Cruz de Grío,520
1970,50237,Santa Cruz de Moncayo,168
1970,50238,Santa Eulalia de Gállego,229
1970,50239,Santed,184
1970,50240,Sástago,1991
1970,50241,Saviñán,1427
1970,50242,Sediles,209
1970,50243,Sestrica,677
1970,50244,Sierra de Luna,464
1970,50245,Sigüés,380
1970,50246,Sisamón,282
1970,50247,Sobradiel,609
1970,50248,Sos del Rey Católico,1345
1970,50249,Tabuenca,831
1970,50250,Talamantes,175
1970,50251,Tarazona,11486
1970,50252,Tauste,7196
1970,50253,Terrer,1402
1970,50254,Tierga,420
1970,50255,Tobed,513
1970,50256,Torralba de los Frailes,259
1970,50257,Torralba de Ribota,400
1970,50258,Torralbilla,172
1970,50259,Torrehermosa,190
1970,50260,Torrelapaja,184
1970,50261,Torrellas,564
1970,50262,Torres de Berrellén,1699
1970,50263,Torrijo de la Cañada,963
1970,50264,Tosos,487
1970,50265,Trasmoz,167
1970,50266,Trasobares,514
1970,50267,Uncastillo,1506
1970,50268,Undués de Lerda,98
1970,50269,Urrea de Jalón,623
1970,50270,Urriés,143
1970,50271,Used,677
1970,50272,Utebo,4121
1970,50273,Valdehorna,165
1970,50274,Val de San Martín,118
1970,50275,Valmadrid,127
1970,50276,Valpalmas,334
1970,50277,Valtorres,275
1970,50278,Velilla de Ebro,482
1970,50279,Velilla de Jiloca,292
1970,50280,Vera de Moncayo,775
1970,50281,Vierlas,167
1970,50282,Vilueña (La),245
1970,50283,Villadoz,194
1970,50284,Villafeliche,530
1970,50285,Villafranca de Ebro,816
1970,50286,Villalba de Perejil,128
1970,50287,Villalengua,750
1970,50288,Villanueva de Gállego,2294
1970,50289,Villanueva de Jiloca,242
1970,50290,Villanueva de Huerva,993
1970,50291,Villar de los Navarros,553
1970,50292,Villarreal de Huerva,270
1970,50293,Villarroya de la Sierra,1360
1970,50294,Villarroya del Campo,186
1970,50295,Vistabella,203
1970,50296,Zaida (La),699
1970,50297,Zaragoza,467223
1970,50298,Zuera,5122
1970,50901,Biel,506
1970,50902,Marracos,239
1970,50903,Villamayor de Gállego,2143
1981,22001,Abiego,357
1981,22002,Abizanda,134
1981,22003,Adahuesca,183
1981,22004,Agüero,238
1981,22006,Aísa,273
1981,22007,Albalate de Cinca,1238
1981,22008,Albalatillo,308
1981,22009,Albelda,1160
1981,22011,Albero Alto,131
1981,22012,Albero Bajo,163
1981,22013,Alberuela de Tubo,465
1981,22014,Alcalá de Gurrea,523
1981,22015,Alcalá del Obispo,446
1981,22016,Alcampell,1269
1981,22017,Alcolea de Cinca,1317
1981,22018,Alcubierre,676
1981,22019,Alerre,128
1981,22020,Alfántega,143
1981,22021,Almudévar,2683
1981,22022,Almunia de San Juan,809
1981,22023,Almuniente,703
1981,22024,Alquézar,306
1981,22025,Altorricón,1653
1981,22027,Angüés,678
1981,22028,Ansó,548
1981,22029,Antillón,191
1981,22032,Aragüés del Puerto,168
1981,22035,Arén,504
1981,22036,Argavieso,134
1981,22037,Arguis,52
1981,22039,Ayerbe,1484
1981,22040,Azanuy-Alins,308
1981,22041,Azara,269
1981,22042,Azlor,229
1981,22043,Baells,226
1981,22044,Bailo,404
1981,22045,Baldellou,206
1981,22046,Ballobar,1253
1981,22047,Banastás,84
1981,22048,Barbastro,14536
1981,22049,Barbués,140
1981,22050,Barbuñales,121
1981,22051,Bárcabo,110
1981,22052,Belver de Cinca,1687
1981,22053,Benabarre,1364
1981,22054,Benasque,765
1981,22055,Berbegal,586
1981,22057,Bielsa,475
1981,22058,Bierge,257
1981,22059,Biescas,1293
1981,22060,Binaced,1734
1981,22061,Binéfar,7783
1981,22062,Bisaurri,300
1981,22063,Biscarrués,290
1981,22064,Blecua y Torres,240
1981,22066,Boltaña,919
1981,22067,Bonansa,66
1981,22068,Borau,84
1981,22069,Broto,509
1981,22072,Caldearenas,339
1981,22074,Campo,434
1981,22075,Camporrells,374
1981,22076,Canal de Berdún,550
1981,22077,Candasnos,743
1981,22078,Canfranc,608
1981,22079,Capdesaso,225
1981,22080,Capella,534
1981,22081,Casbas de Huesca,406
1981,22082,Castejón del Puente,457
1981,22083,Castejón de Monegros,907
1981,22084,Castejón de Sos,443
1981,22085,Castelflorite,194
1981,22086,Castiello de Jaca,168
1981,22087,Castigaleu,111
1981,22088,Castillazuelo,305
1981,22089,Castillonroy,465
1981,22090,Colungo,179
1981,22094,Chalamera,201
1981,22095,Chía,150
1981,22096,Chimillas,166
1981,22099,Esplús,1079
1981,22102,Estada,254
1981,22103,Estadilla,1126
1981,22105,Estopiñán del Castillo,219
1981,22106,Fago,53
1981,22107,Fanlo,62
1981,22109,Fiscal,346
1981,22110,Fonz,1394
1981,22111,Foradada del Toscar,304
1981,22112,Fraga,11186
1981,22113,Fueva (La),830
1981,22114,Gistaín,244
1981,22115,Grado (El),670
1981,22116,Grañén,2482
1981,22117,Graus,3546
1981,22119,Gurrea de Gállego,2181
1981,22122,Hoz de Jaca,94
1981,22124,Huerto,390
1981,22125,Huesca,41455
1981,22126,Ibieca,136
1981,22127,Igriés,159
1981,22128,Ilche,332
1981,22129,Isábena,347
1981,22130,Jaca,11076
1981,22131,Jasa,125
1981,22133,Labuerda,183
1981,22135,Laluenga,330
1981,22136,Lalueza,1558
1981,22137,Lanaja,1963
1981,22139,Laperdiguera,121
1981,22141,Lascellas-Ponzano,219
1981,22142,Lascuarre,200
1981,22143,Laspaúles,353
1981,22144,Laspuña,315
1981,22149,Loarre,450
1981,22150,Loporzano,488
1981,22151,Loscorrales,158
1981,22155,Monesma y Cajigar,130
1981,22156,Monflorite-Lascasas,211
1981,22157,Montanuy,422
1981,22158,Monzón,14861
1981,22160,Naval,303
1981,22162,Novales,250
1981,22163,Nueno,238
1981,22164,Olvena,63
1981,22165,Ontiñena,746
1981,22167,Osso de Cinca,798
1981,22168,Palo,51
1981,22170,Panticosa,509
1981,22172,Peñalba,814
1981,22173,Peñas de Riglos (Las),392
1981,22174,Peralta de Alcofea,868
1981,22175,Peralta de Calasanz,592
1981,22176,Peraltilla,203
1981,22177,Perarrúa,192
1981,22178,Pertusa,160
1981,22181,Piracés,116
1981,22182,Plan,325
1981,22184,Poleñino,327
1981,22186,Pozán de Vero,311
1981,22187,Puebla de Castro (La),348
1981,22188,Puente de Montañana,166
1981,22189,Puértolas,205
1981,22190,Pueyo de Araguás (El),178
1981,22193,Pueyo de Santa Cruz,438
1981,22195,Quicena,132
1981,22197,Robres,805
1981,22199,Sabiñánigo,9097
1981,22200,Sahún,336
1981,22201,Salas Altas,494
1981,22202,Salas Bajas,255
1981,22203,Salillas,172
1981,22204,Sallent de Gállego,924
1981,22205,San Esteban de Litera,835
1981,22206,Sangarrén,337
1981,22207,San Juan de Plan,177
1981,22208,Santa Cilia,214
1981,22209,Santa Cruz de la Serós,144
1981,22212,Santaliestra y San Quílez,117
1981,22213,Sariñena,4338
1981,22214,Secastilla,240
1981,22215,Seira,255
1981,22217,Sena,764
1981,22218,Senés de Alcubierre,80
1981,22220,Sesa,341
1981,22221,Sesué,77
1981,22222,Siétamo,384
1981,22223,Sopeira,151
1981,22225,Tamarite de Litera,4269
1981,22226,Tardienta,1372
1981,22227,Tella-Sin,422
1981,22228,Tierz,219
1981,22229,Tolva,299
1981,22230,Torla-Ordesa,369
1981,22232,Torralba de Aragón,184
1981,22233,Torre la Ribera,118
1981,22234,Torrente de Cinca,1261
1981,22235,Torres de Alcanadre,149
1981,22236,Torres de Barbués,492
1981,22239,Tramaced,161
1981,22242,Valfarta,124
1981,22243,Valle de Bardají,76
1981,22244,Valle de Lierp,73
1981,22245,Velilla de Cinca,583
1981,22246,Beranuy,141
1981,22247,Viacamp y Litera,51
1981,22248,Vicién,143
1981,22249,Villanova,121
1981,22250,Villanúa,265
1981,22251,Villanueva de Sigena,549
1981,22252,Yebra de Basa,184
1981,22253,Yésero,61
1981,22254,Zaidín,1857
1981,22901,Valle de Hecho,1143
1981,22902,Puente la Reina de Jaca,320
1981,22903,San Miguel del Cinca,1013
1981,22904,Sotonera (La),1470
1981,22905,Lupiñén-Ortilla,452
1981,22906,Santa María de Dulcis,269
1981,22907,Aínsa-Sobrarbe,1237
1981,22908,Hoz y Costeán,342
1981,22909,Vencillón,542
1981,44001,Ababuj,115
1981,44002,Abejuela,63
1981,44003,Aguatón,50
1981,44004,Aguaviva,706
1981,44005,Aguilar del Alfambra,131
1981,44006,Alacón,543
1981,44007,Alba,403
1981,44008,Albalate del Arzobispo,2739
1981,44009,Albarracín,1127
1981,44010,Albentosa,350
1981,44011,Alcaine,54
1981,44012,Alcalá de la Selva,579
1981,44013,Alcañiz,11651
1981,44014,Alcorisa,3112
1981,44016,Alfambra,934
1981,44017,Aliaga,866
1981,44018,Almohaja,34
1981,44019,Alobras,150
1981,44020,Alpeñés,35
1981,44021,Allepuz,236
1981,44022,Alloza,1006
1981,44023,Allueva,9
1981,44024,Anadón,41
1981,44025,Andorra,8221
1981,44026,Arcos de las Salinas,169
1981,44027,Arens de Lledó,305
1981,44028,Argente,385
1981,44029,Ariño,923
1981,44031,Azaila,293
1981,44032,Bádenas,38
1981,44033,Báguena,773
1981,44034,Bañón,276
1981,44035,Barrachina,239
1981,44036,Bea,19
1981,44037,Beceite,733
1981,44038,Belmonte de San José,212
1981,44039,Bello,596
1981,44040,Berge,274
1981,44041,Bezas,88
1981,44042,Blancas,330
1981,44043,Blesa,215
1981,44044,Bordón,156
1981,44045,Bronchales,438
1981,44046,Bueña,178
1981,44047,Burbáguena,486
1981,44048,Cabra de Mora,133
1981,44049,Calaceite,1456
1981,44050,Calamocha,4764
1981,44051,Calanda,3323
1981,44052,Calomarde,117
1981,44053,Camañas,208
1981,44054,Camarena de la Sierra,175
1981,44055,Camarillas,179
1981,44056,Caminreal,1075
1981,44059,Cantavieja,877
1981,44060,Cañada de Benatanduz,91
1981,44061,Cañada de Verich (La),154
1981,44062,Cañada Vellida,101
1981,44063,Cañizar del Olivar,163
1981,44064,Cascante del Río,181
1981,44065,Castejón de Tornos,155
1981,44066,Castel de Cabra,286
1981,44067,Castelnou,148
1981,44068,Castelserás,1009
1981,44070,Castellar (El),122
1981,44071,Castellote,1050
1981,44074,Cedrillas,592
1981,44075,Celadas,555
1981,44076,Cella,3218
1981,44077,Cerollera (La),127
1981,44080,Codoñera (La),436
1981,44082,Corbalán,129
1981,44084,Cortes de Aragón,192
1981,44085,Cosa,147
1981,44086,Cretas,737
1981,44087,Crivillén,161
1981,44088,Cuba (La),121
1981,44089,Cubla,96
1981,44090,Cucalón,136
1981,44092,Cuervo (El),184
1981,44093,Cuevas de Almudén,138
1981,44094,Cuevas Labradas,248
1981,44096,Ejulve,289
1981,44097,Escorihuela,321
1981,44099,Escucha,1593
1981,44100,Estercuel,423
1981,44101,Ferreruela de Huerva,142
1981,44102,Fonfría,45
1981,44103,Formiche Alto,240
1981,44105,Fórnoles,166
1981,44106,Fortanete,325
1981,44107,Foz-Calanda,299
1981,44108,Fresneda (La),581
1981,44109,Frías de Albarracín,237
1981,44110,Fuenferrada,59
1981,44111,Fuentes Calientes,211
1981,44112,Fuentes Claras,909
1981,44113,Fuentes de Rubielos,96
1981,44114,Fuentespalda,462
1981,44115,Galve,161
1981,44116,Gargallo,151
1981,44117,Gea de Albarracín,550
1981,44118,Ginebrosa (La),354
1981,44119,Griegos,180
1981,44120,Guadalaviar,346
1981,44121,Gúdar,98
1981,44122,Híjar,2240
1981,44123,Hinojosa de Jarque,308
1981,44124,Hoz de la Vieja (La),239
1981,44125,Huesa del Común,230
1981,44126,Iglesuela del Cid (La),606
1981,44127,Jabaloyas,157
1981,44128,Jarque de la Val,139
1981,44129,Jatiel,66
1981,44130,Jorcas,98
1981,44131,Josa,77
1981,44132,Lagueruela,107
1981,44133,Lanzuela,63
1981,44135,Libros,265
1981,44136,Lidón,133
1981,44137,Linares de Mora,416
1981,44138,Loscos,301
1981,44141,Lledó,276
1981,44142,Maicas,27
1981,44143,Manzanera,575
1981,44144,Martín del Río,607
1981,44145,Mas de las Matas,1557
1981,44146,Mata de los Olmos (La),315
1981,44147,Mazaleón,710
1981,44148,Mezquita de Jarque,204
1981,44149,Mirambel,159
1981,44150,Miravete de la Sierra,67
1981,44151,Molinos,418
1981,44152,Monforte de Moyuela,133
1981,44153,Monreal del Campo,2518
1981,44154,Monroyo,412
1981,44155,Montalbán,2135
1981,44156,Monteagudo del Castillo,110
1981,44157,Monterde de Albarracín,101
1981,44158,Mora de Rubielos,1414
1981,44159,Moscardón,85
1981,44160,Mosqueruela,853
1981,44161,Muniesa,1009
1981,44163,Noguera de Albarracín,202
1981,44164,Nogueras,47
1981,44165,Nogueruelas,280
1981,44167,Obón,93
1981,44168,Odón,354
1981,44169,Ojos Negros,1029
1981,44171,Olba,252
1981,44172,Oliete,711
1981,44173,Olmos (Los),215
1981,44174,Orihuela del Tremedal,738
1981,44175,Orrios,236
1981,44176,Palomar de Arroyos,341
1981,44177,Pancrudo,305
1981,44178,Parras de Castellote (Las),155
1981,44179,Peñarroya de Tastavins,683
1981,44180,Peracense,112
1981,44181,Peralejos,134
1981,44182,Perales del Alfambra,381
1981,44183,Pitarque,159
1981,44184,Plou,67
1981,44185,Pobo (El),227
1981,44187,Portellada (La),396
1981,44189,Pozondón,132
1981,44190,Pozuel del Campo,179
1981,44191,Puebla de Híjar (La),1597
1981,44192,Puebla de Valverde (La),579
1981,44193,Puertomingalvo,213
1981,44194,Ráfales,328
1981,44195,Rillo,263
1981,44196,Riodeva,324
1981,44197,Ródenas,122
1981,44198,Royuela,290
1981,44199,Rubiales,28
1981,44200,Rubielos de la Cérida,97
1981,44201,Rubielos de Mora,678
1981,44203,Salcedillo,9
1981,44204,Saldón,59
1981,44205,Samper de Calanda,1403
1981,44206,San Agustín,233
1981,44207,San Martín del Río,439
1981,44208,Santa Cruz de Nogueras,38
1981,44209,Santa Eulalia,1919
1981,44210,Sarrión,1149
1981,44211,Segura de los Baños,96
1981,44212,Seno,63
1981,44213,Singra,148
1981,44215,Terriente,265
1981,44216,Teruel,25935
1981,44217,Toril y Masegoso,61
1981,44218,Tormón,61
1981,44219,Tornos,364
1981,44220,Torralba de los Sisones,282
1981,44221,Torrecilla de Alcañiz,533
1981,44222,Torrecilla del Rebollar,236
1981,44223,Torre de Arcas,171
1981,44224,Torre de las Arcas,61
1981,44225,Torre del Compte,236
1981,44226,Torrelacárcel,433
1981,44227,Torre los Negros,127
1981,44228,Torremocha de Jiloca,258
1981,44229,Torres de Albarracín,243
1981,44230,Torrevelilla,232
1981,44231,Torrijas,93
1981,44232,Torrijo del Campo,728
1981,44234,Tramacastiel,154
1981,44235,Tramacastilla,165
1981,44236,Tronchón,161
1981,44237,Urrea de Gaén,757
1981,44238,Utrillas,4556
1981,44239,Valacloche,46
1981,44240,Valbona,215
1981,44241,Valdealgorfa,870
1981,44243,Valdecuenca,60
1981,44244,Valdelinares,164
1981,44245,Valdeltormo,500
1981,44246,Valderrobres,1877
1981,44247,Valjunquera,618
1981,44249,Vallecillo (El),17
1981,44250,Veguillas de la Sierra,51
1981,44251,Villafranca del Campo,553
1981,44252,Villahermosa del Campo,114
1981,44256,Villanueva del Rebollar de la Sierra,64
1981,44257,Villar del Cobo,285
1981,44258,Villar del Salz,184
1981,44260,Villarluengo,289
1981,44261,Villarquemado,1176
1981,44262,Villarroya de los Pinares,249
1981,44263,Villastar,425
1981,44264,Villel,462
1981,44265,Vinaceite,422
1981,44266,Visiedo,328
1981,44267,Vivel del Río Martín,191
1981,44268,Zoma (La),49
1981,50001,Abanto,287
1981,50002,Acered,432
1981,50003,Agón,254
1981,50004,Aguarón,894
1981,50005,Aguilón,354
1981,50006,Ainzón,1313
1981,50007,Aladrén,52
1981,50008,Alagón,5086
1981,50009,Alarba,193
1981,50010,Alberite de San Juan,131
1981,50011,Albeta,172
1981,50012,Alborge,130
1981,50013,Alcalá de Ebro,349
1981,50014,Alcalá de Moncayo,187
1981,50015,Alconchel de Ariza,283
1981,50016,Aldehuela de Liestos,96
1981,50017,Alfajarín,1283
1981,50018,Alfamén,1323
1981,50019,Alforque,96
1981,50020,Alhama de Aragón,1473
1981,50021,Almochuel,69
1981,50022,Almolda (La),826
1981,50023,Almonacid de la Cuba,427
1981,50024,Almonacid de la Sierra,979
1981,50025,Almunia de Doña Godina (La),5016
1981,50026,Alpartir,727
1981,50027,Ambel,469
1981,50028,Anento,11
1981,50029,Aniñón,1058
1981,50030,Añón de Moncayo,359
1981,50031,Aranda de Moncayo,331
1981,50032,Arándiga,701
1981,50033,Ardisa,106
1981,50034,Ariza,1621
1981,50035,Artieda,116
1981,50036,Asín,129
1981,50037,Atea,436
1981,50038,Ateca,2131
1981,50039,Azuara,976
1981,50040,Badules,148
1981,50041,Bagüés,15
1981,50042,Balconchán,42
1981,50043,Bárboles,423
1981,50044,Bardallur,425
1981,50045,Belchite,1728
1981,50046,Belmonte de Gracián,460
1981,50047,Berdejo,32
